[拠点名],品目番号,品目名称,Strategic Product,ﾗｲﾌｻｲｸﾙ,Strategic Product,foo,Importance,価格,通貨,需要見込み合計［概算］,安全在庫,受注残,手持在庫,下位部品在庫,発注残,要求数量［概算］,発注提案書数量,同月出荷可能数量,N2月月末時点在庫数,N2月中間時点在庫数,Air数量,丸め,PSI,2024年1月,2023年12月,2023年11月,2023年10月,2023年9月,2023年8月,2023年7月,2023年6月,2023年5月,2023年4月,2023年3月,6ヶ月平均出荷実績,12ヶ月平均出荷実績,実績期間,DA,DS,L/T,ISP/RSP/GSP,MAPE,予測手法変更,予測数量変更,安全在庫変更,計算された安全在庫,出荷プラント,MRP管理者,予測手法,発注金額,重要品目y1,販社B/O(ASL品),"下降予測
(ﾗｲﾌｻｲｸﾙ1のみ)",月中確認品目,修正有無,修正方法,備考1,備考2,実施内容,対応実施,KDAコメント,S/B対応
210_KDA,AA0200,Product-200,y,2:Upturn,Freq 6/6,foo,Most Important,89.67,USD,1083,100,0,955,0,294,-66,0,0,398,523,0,6,2_Incoming,252,174,0,90,204,,,,,,,197,156,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0200,Product-200,y,2:Upturn,Freq 6/6,foo,Most Important,89.67,USD,1083,100,0,955,0,294,-66,0,0,398,523,0,6,3_Forecast,250,250,250,300,300,129,287,239,197,223,109,197,156,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0200,Product-200,y,2:Upturn,Freq 6/6,foo,Most Important,89.67,USD,1083,100,0,955,0,294,-66,0,0,398,523,0,6,4_End_Stock,324,322,398,648,858,955,,,,,,197,156,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0201,Product-201,y,2:Upturn,Freq 6/6,foo,Most Important,89.67,USD,8853,733,0,1693,0,5298,2595,900,0,191,1291,0,6,1_Order,2262,4146,900,0,0,,,,,,,2033,2036,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0201,Product-201,y,2:Upturn,Freq 6/6,foo,Most Important,89.67,USD,8853,733,0,1693,0,5298,2595,900,0,191,1291,0,6,2_Incoming,2262,4146,900,1626,3672,,,,,,,2033,2036,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0201,Product-201,y,2:Upturn,Freq 6/6,foo,Most Important,89.67,USD,8853,733,0,1693,0,5298,2595,900,0,191,1291,0,6,3_Forecast,2400,2200,2200,2400,2200,2370,1493,2932,2199,1494,1712,2033,2036,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0201,Product-201,y,2:Upturn,Freq 6/6,foo,Most Important,89.67,USD,8853,733,0,1693,0,5298,2595,900,0,191,1291,0,6,4_End_Stock,2899,3037,1091,2391,3165,1693,,,,,,2033,2036,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0202,Product-202,y,2:Upturn,Freq 6/6,foo,Most Important,58.73,USD,5263,417,0,2226,1,2430,1024,1002,0,605,1255,0,6,1_Order,1368,1566,1002,0,0,,,,,,,1192,1124,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0202,Product-202,y,2:Upturn,Freq 6/6,foo,Most Important,58.73,USD,5263,417,0,2226,1,2430,1024,1002,0,605,1255,0,6,2_Incoming,1368,1566,1002,0,2431,,,,,,,1192,1124,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0202,Product-202,y,2:Upturn,Freq 6/6,foo,Most Important,58.73,USD,5263,417,0,2226,1,2430,1024,1002,0,605,1255,0,6,3_Forecast,1500,1300,1300,1500,1250,1194,812,1363,1307,1203,1270,1192,1124,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0202,Product-202,y,2:Upturn,Freq 6/6,foo,Most Important,58.73,USD,5263,417,0,2226,1,2430,1024,1002,0,605,1255,0,6,4_End_Stock,1741,1873,1607,1905,3405,2225,,,,,,1192,1124,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0203,Product-203,y,2:Upturn,Freq 6/6,foo,Most Important,72,USD,2853,233,0,617,0,1734,735,18,0,151,501,0,6,1_Order,732,1536,18,0,0,,,,,,,597,732,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0203,Product-203,y,2:Upturn,Freq 6/6,foo,Most Important,72,USD,2853,233,0,617,0,1734,735,18,0,151,501,0,6,2_Incoming,732,1536,18,834,900,,,,,,,597,732,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0203,Product-203,y,2:Upturn,Freq 6/6,foo,Most Important,72,USD,2853,233,0,617,0,1734,735,18,0,151,501,0,6,3_Forecast,800,700,700,800,700,726,467,634,591,563,599,597,732,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0203,Product-203,y,2:Upturn,Freq 6/6,foo,Most Important,72,USD,2853,233,0,617,0,1734,735,18,0,151,501,0,6,4_End_Stock,937,1004,168,851,816,617,,,,,,597,732,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0204,Product-204,y,1:New Product,Freq 6/6,foo,Most Important,67.95,USD,1358,117,0,852,0,510,113,96,0,306,469,0,6,1_Order,372,396,96,0,0,,,,,,,219,257,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0204,Product-204,y,1:New Product,Freq 6/6,foo,Most Important,67.95,USD,1358,117,0,852,0,510,113,96,0,306,469,0,6,2_Incoming,372,396,96,192,318,,,,,,,219,257,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0204,Product-204,y,1:New Product,Freq 6/6,foo,Most Important,67.95,USD,1358,117,0,852,0,510,113,96,0,306,469,0,6,3_Forecast,380,325,325,380,350,191,312,236,138,159,278,219,257,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0204,Product-204,y,1:New Product,Freq 6/6,foo,Most Important,67.95,USD,1358,117,0,852,0,510,113,96,0,306,469,0,6,4_End_Stock,465,473,403,631,820,852,,,,,,219,257,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0206,Product-206,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,8460,700,0,3333,5,4140,1687,1626,0,973,2023,0,6,1_Order,2262,2406,1626,0,0,,,,,,,1816,1873,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0206,Product-206,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,8460,700,0,3333,5,4140,1687,1626,0,973,2023,0,6,2_Incoming,2262,2406,1626,1764,2381,,,,,,,1816,1873,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0206,Product-206,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,8460,700,0,3333,5,4140,1687,1626,0,973,2023,0,6,3_Forecast,2300,2100,2100,2300,2100,1854,1766,1869,1352,1804,2253,1816,1873,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0206,Product-206,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,8460,700,0,3333,5,4140,1687,1626,0,973,2023,0,6,4_End_Stock,2867,2904,2599,3073,3609,3328,,,,,,1816,1873,12,100,95,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0208,Product-208,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,1845,45,0,893,0,530,467,456,1035,-3,222,0,4,1_Order,456,552,456,0,0,,,,,,,409,439,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0208,Product-208,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,1845,45,0,893,0,530,467,456,1035,-3,222,0,4,2_Incoming,456,552,456,156,374,,,,,,,409,439,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0208,Product-208,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,1845,45,0,893,0,530,467,456,1035,-3,222,0,4,3_Forecast,525,450,450,525,450,416,312,353,402,430,539,409,439,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0208,Product-208,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,1845,45,0,893,0,530,467,456,1035,-3,222,0,4,4_End_Stock,487,555,453,447,816,893,,,,,,409,439,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0209,Product-209,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,325,8,0,174,0,80,79,68,141,4,44,0,4,1_Order,84,104,68,0,0,,,,,,,66,71,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0209,Product-209,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,325,8,0,174,0,80,79,68,141,4,44,0,4,2_Incoming,84,104,68,4,76,,,,,,,66,71,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0209,Product-209,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,325,8,0,174,0,80,79,68,141,4,44,0,4,3_Forecast,90,80,80,90,80,68,57,55,63,64,86,66,71,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0209,Product-209,y,1:New Product,Freq 6/6,foo,Most Important,136.84,USD,325,8,0,174,0,80,79,68,141,4,44,0,4,4_End_Stock,90,96,72,84,170,174,,,,,,66,71,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0210,Product-210,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,50,10,0,13,0,32,15,4,0,9,16,0,4,1_Order,12,24,4,0,0,,,,,,,7,6,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0210,Product-210,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,50,10,0,13,0,32,15,4,0,9,16,0,4,2_Incoming,24,4,0,28,4,,,,,,,7,6,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0210,Product-210,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,50,10,0,13,0,32,15,4,0,9,16,0,4,3_Forecast,12,13,13,12,10,13,9,5,3,6,4,7,6,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0210,Product-210,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,50,10,0,13,0,32,15,4,0,9,16,0,4,4_End_Stock,12,1,9,22,6,13,,,,,,7,6,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0220,Product-220,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,142,27,0,54,0,67,47,22,0,21,39,0,,1_Order,39,68,22,0,0,,,,,,,25,20,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0220,Product-220,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,142,27,0,54,0,67,47,22,0,21,39,0,,2_Incoming,68,22,0,27,40,,,,,,,25,20,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0220,Product-220,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,142,27,0,54,0,67,47,22,0,21,39,0,,3_Forecast,40,35,35,35,30,37,28,27,18,14,27,25,20,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0220,Product-220,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,142,27,0,54,0,67,47,22,0,21,39,0,,4_End_Stock,36,8,21,56,64,54,,,,,,25,20,12,100,95,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0221,Product-221,y,1:New Product,Freq 6/6,foo,2nd Most Important,184.8,USD,423,9,0,169,0,139,124,32,0,-12,43,0,,1_Order,132,227,32,0,0,,,,,,,60,45,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0221,Product-221,y,1:New Product,Freq 6/6,foo,2nd Most Important,184.8,USD,423,9,0,169,0,139,124,32,0,-12,43,0,,2_Incoming,132,227,32,30,109,,,,,,,60,45,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0221,Product-221,y,1:New Product,Freq 6/6,foo,2nd Most Important,184.8,USD,423,9,0,169,0,139,124,32,0,-12,43,0,,3_Forecast,130,110,110,120,90,84,61,64,61,53,36,60,45,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0221,Product-221,y,1:New Product,Freq 6/6,foo,2nd Most Important,184.8,USD,423,9,0,169,0,139,124,32,0,-12,43,0,,4_End_Stock,139,137,20,98,188,169,,,,,,60,45,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0227,Product-227,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,1239,27,0,405,0,535,326,187,0,0,160,0,,1_Order,354,523,187,0,0,,,,,,,226,160,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0227,Product-227,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,1239,27,0,405,0,535,326,187,0,0,160,0,,2_Incoming,354,523,187,0,535,,,,,,,226,160,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0227,Product-227,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,1239,27,0,405,0,535,326,187,0,0,160,0,,3_Forecast,370,320,320,350,270,365,199,222,247,163,162,226,160,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0227,Product-227,y,2:Upturn,Freq 6/6,foo,2nd Most Important,196.84,USD,1239,27,0,405,0,535,326,187,0,0,160,0,,4_End_Stock,374,390,187,320,670,405,,,,,,226,160,12,100,95,28,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0001,Product-1,n,3:Mature,Freq 6/6,foo,Normal,2.69,USD,22,11,0,22,0,4,7,8,0,10,13,0,,1_Order,4,6,8,0,0,,,,,,,5,6,12,100,98,35,G,R63,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0001,Product-1,n,3:Mature,Freq 6/6,foo,Normal,2.69,USD,22,11,0,22,0,4,7,8,0,10,13,0,,2_Incoming,6,8,0,0,4,,,,,,,5,6,12,100,98,35,G,R63,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0001,Product-1,n,3:Mature,Freq 6/6,foo,Normal,2.69,USD,22,11,0,22,0,4,7,8,0,10,13,0,,3_Forecast,6,5,5,6,5,3,5,8,5,5,3,5,6,12,100,98,35,G,R63,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0001,Product-1,n,3:Mature,Freq 6/6,foo,Normal,2.69,USD,22,11,0,22,0,4,7,8,0,10,13,0,,4_End_Stock,12,12,9,15,21,22,,,,,,5,6,12,100,98,35,G,R63,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0006,Product-6,n,3:Mature,Freq 6/6,foo,Normal,2.32,USD,100,55,0,84,0,26,45,44,21,36,48,0,,1_Order,24,27,44,0,0,,,,,,,22,24,12,100,98,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0006,Product-6,n,3:Mature,Freq 6/6,foo,Normal,2.32,USD,100,55,0,84,0,26,45,44,21,36,48,0,,2_Incoming,27,44,0,0,26,,,,,,,22,24,12,100,98,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0006,Product-6,n,3:Mature,Freq 6/6,foo,Normal,2.32,USD,100,55,0,84,0,26,45,44,21,36,48,0,,3_Forecast,25,23,24,27,22,38,4,7,47,34,3,22,24,12,100,98,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0006,Product-6,n,3:Mature,Freq 6/6,foo,Normal,2.32,USD,100,55,0,84,0,26,45,44,21,36,48,0,,4_End_Stock,58,57,36,60,87,84,,,,,,22,24,12,100,98,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0022,Product-22,n,3:Mature,Freq 6/6,foo,Normal,80.4,USD,9,6,0,33,0,0,-18,0,0,26,27,0,6,1_Order,0,0,0,0,0,,,,,,,2,5,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0022,Product-22,n,3:Mature,Freq 6/6,foo,Normal,80.4,USD,9,6,0,33,0,0,-18,0,0,26,27,0,6,2_Incoming,0,0,0,0,0,,,,,,,2,5,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0022,Product-22,n,3:Mature,Freq 6/6,foo,Normal,80.4,USD,9,6,0,33,0,0,-18,0,0,26,27,0,6,3_Forecast,2,2,2,3,2,0,2,1,5,3,1,2,5,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0022,Product-22,n,3:Mature,Freq 6/6,foo,Normal,80.4,USD,9,6,0,33,0,0,-18,0,0,26,27,0,6,4_End_Stock,21,24,26,28,30,33,,,,,,2,5,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0034,Product-34,n,3:Mature,Freq 6/6,foo,Normal,12.48,USD,63,24,0,51,0,29,6,2,2,34,42,0,,1_Order,15,16,6,0,0,,,,,,,14,13,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0034,Product-34,n,3:Mature,Freq 6/6,foo,Normal,12.48,USD,63,24,0,51,0,29,6,2,2,34,42,0,,2_Incoming,16,6,0,13,16,,,,,,,14,13,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0034,Product-34,n,3:Mature,Freq 6/6,foo,Normal,12.48,USD,63,24,0,51,0,29,6,2,2,34,42,0,,3_Forecast,15,14,15,17,14,1,43,7,11,5,14,14,13,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0034,Product-34,n,3:Mature,Freq 6/6,foo,Normal,12.48,USD,63,24,0,51,0,29,6,2,2,34,42,0,,4_End_Stock,27,26,34,49,53,51,,,,,,14,13,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0035,Product-35,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,89,11,0,47,0,30,22,12,15,12,23,0,6,1_Order,18,36,12,0,0,,,,,,,19,19,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0035,Product-35,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,89,11,0,47,0,30,22,12,15,12,23,0,6,2_Incoming,36,12,0,0,30,,,,,,,19,19,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0035,Product-35,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,89,11,0,47,0,30,22,12,15,12,23,0,6,3_Forecast,22,20,21,24,20,16,36,19,20,15,9,19,19,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0035,Product-35,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,89,11,0,47,0,30,22,12,15,12,23,0,6,4_End_Stock,18,4,12,33,57,47,,,,,,19,19,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0036,Product-36,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,51,8,0,37,0,6,16,6,9,5,11,0,6,1_Order,12,24,6,0,0,,,,,,,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0036,Product-36,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,51,8,0,37,0,6,16,6,9,5,11,0,6,2_Incoming,24,6,0,0,6,,,,,,,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0036,Product-36,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,51,8,0,37,0,6,16,6,9,5,11,0,6,3_Forecast,13,12,12,14,11,10,23,7,13,9,5,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0036,Product-36,n,3:Mature,Freq 6/6,foo,2nd Most Important,53.4,USD,51,8,0,37,0,6,16,6,9,5,11,0,6,4_End_Stock,11,-1,5,17,31,37,,,,,,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0037,Product-37,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,49,11,0,21,0,30,9,6,0,15,21,0,6,1_Order,12,18,6,0,0,,,,,,,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0037,Product-37,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,49,11,0,21,0,30,9,6,0,15,21,0,6,2_Incoming,18,6,0,5,25,,,,,,,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0037,Product-37,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,49,11,0,21,0,30,9,6,0,15,21,0,6,3_Forecast,12,11,12,13,11,6,26,7,8,7,10,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0037,Product-37,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,49,11,0,21,0,30,9,6,0,15,21,0,6,4_End_Stock,16,10,15,27,35,21,,,,,,11,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0038,Product-38,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,41,13,0,32,0,0,22,24,39,2,7,0,6,1_Order,6,12,24,0,0,,,,,,,9,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0038,Product-38,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,41,13,0,32,0,0,22,24,39,2,7,0,6,2_Incoming,12,24,0,0,0,,,,,,,9,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0038,Product-38,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,41,13,0,32,0,0,22,24,39,2,7,0,6,3_Forecast,10,9,10,11,9,5,28,3,7,5,5,9,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0038,Product-38,n,4:Decline,Freq 6/6,foo,2nd Most Important,53.4,USD,41,13,0,32,0,0,22,24,39,2,7,0,6,4_End_Stock,19,17,2,12,22,32,,,,,,9,11,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0042,Product-42,n,4:Decline,Freq 6/6,foo,Normal,58.92,USD,19,5,0,9,0,16,-1,0,0,10,13,0,4,1_Order,4,8,0,0,0,,,,,,,4,5,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0042,Product-42,n,4:Decline,Freq 6/6,foo,Normal,58.92,USD,19,5,0,9,0,16,-1,0,0,10,13,0,4,2_Incoming,8,0,0,0,16,,,,,,,4,5,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0042,Product-42,n,4:Decline,Freq 6/6,foo,Normal,58.92,USD,19,5,0,9,0,16,-1,0,0,10,13,0,4,3_Forecast,5,4,5,5,4,3,1,7,5,8,1,4,5,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0042,Product-42,n,4:Decline,Freq 6/6,foo,Normal,58.92,USD,19,5,0,9,0,16,-1,0,0,10,13,0,4,4_End_Stock,9,6,10,15,20,9,,,,,,4,5,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0044,Product-44,n,4:Decline,Freq 6/6,foo,2nd Most Important,73.24,USD,132,51,0,77,0,30,75,6,0,10,26,0,6,1_Order,30,108,6,0,0,,,,,,,29,27,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0044,Product-44,n,4:Decline,Freq 6/6,foo,2nd Most Important,73.24,USD,132,51,0,77,0,30,75,6,0,10,26,0,6,2_Incoming,108,6,0,18,12,,,,,,,29,27,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0044,Product-44,n,4:Decline,Freq 6/6,foo,2nd Most Important,73.24,USD,132,51,0,77,0,30,75,6,0,10,26,0,6,3_Forecast,33,30,32,35,29,15,120,1,17,1,20,29,27,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0044,Product-44,n,4:Decline,Freq 6/6,foo,2nd Most Important,73.24,USD,132,51,0,77,0,30,75,6,0,10,26,0,6,4_End_Stock,61,-14,10,42,59,77,,,,,,29,27,12,100,80,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0045,Product-45,n,4:Decline,Freq 6/6,foo,Normal,60.61,USD,40,7,0,36,0,8,3,2,4,15,20,0,,1_Order,9,11,2,0,0,,,,,,,9,8,12,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0045,Product-45,n,4:Decline,Freq 6/6,foo,Normal,60.61,USD,40,7,0,36,0,8,3,2,4,15,20,0,,2_Incoming,11,2,0,0,8,,,,,,,9,8,12,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0045,Product-45,n,4:Decline,Freq 6/6,foo,Normal,60.61,USD,40,7,0,36,0,8,3,2,4,15,20,0,,3_Forecast,10,9,9,11,9,4,23,9,8,4,3,9,8,12,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0045,Product-45,n,4:Decline,Freq 6/6,foo,Normal,60.61,USD,40,7,0,36,0,8,3,2,4,15,20,0,,4_End_Stock,9,8,15,24,35,36,,,,,,9,8,12,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0058,Product-58,n,4:Decline,Freq 6/6,foo,Normal,5.25,USD,75,16,0,60,0,7,24,22,0,12,21,0,,1_Order,17,20,22,0,0,,,,,,,17,16,6,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0058,Product-58,n,4:Decline,Freq 6/6,foo,Normal,5.25,USD,75,16,0,60,0,7,24,22,0,12,21,0,,2_Incoming,20,22,0,0,7,,,,,,,17,16,6,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0058,Product-58,n,4:Decline,Freq 6/6,foo,Normal,5.25,USD,75,16,0,60,0,7,24,22,0,12,21,0,,3_Forecast,19,17,18,20,17,7,15,6,29,13,29,17,16,6,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0058,Product-58,n,4:Decline,Freq 6/6,foo,Normal,5.25,USD,75,16,0,60,0,7,24,22,0,12,21,0,,4_End_Stock,19,17,12,30,50,60,,,,,,17,16,6,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0083,Product-83,n,4:Decline,Freq 6/6,foo,Normal,0.19,USD,9,6,0,44,0,0,-29,0,0,37,38,0,,1_Order,0,0,0,0,0,,,,,,,2,5,6,100,98,35,G,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0083,Product-83,n,4:Decline,Freq 6/6,foo,Normal,0.19,USD,9,6,0,44,0,0,-29,0,0,37,38,0,,2_Incoming,0,0,0,0,0,,,,,,,2,5,6,100,98,35,G,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0083,Product-83,n,4:Decline,Freq 6/6,foo,Normal,0.19,USD,9,6,0,44,0,0,-29,0,0,37,38,0,,3_Forecast,2,2,2,3,2,4,3,1,3,1,1,2,5,6,100,98,35,G,R42,,,,,,,,,,,,,,,,,,,,
